adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/pNHv41t8Im8wlwgdzMK9I8WpuBZ.jpg,"[18, 36, 10752]",857,en,Saving Private Ryan,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",58.853,/1wY4psJ5NVEhCuOYROwLH2XExM2.jpg,1998-07-24,Saving Private Ryan,False,8.2,12881
False,/4nMEI2ANe3YB22u18xbHXZOLVIy.jpg,"[28, 35, 80]",2109,en,Rush Hour,"When Hong Kong Inspector Lee is summoned to Los Angeles to investigate a kidnapping, the FBI doesn't want any outside help and assigns cocky LAPD Detective James Carter to distract Lee from the case. Not content to watch the action from the sidelines, Lee and Carter form an unlikely partnership and investigate the case themselves.",56.804,/we7wOLVFgxhzLzUt0qNe50xdIQZ.jpg,1998-09-18,Rush Hour,False,7,3634
False,/9gDzYmuy4Gait4GgeGiKdh68XvF.jpg,"[27, 35]",11932,en,Bride of Chucky,"Chucky hooks up with another murderous doll, the bridal gown-clad Tiffany, for a Route 66 murder spree with their unwitting hosts.",53.448,/mAGviFp1ufYM3EaZBSrjPiKPBt6.jpg,1998-10-16,Bride of Chucky,False,5.9,1395
False,/hZnnUq0mrUQ3e54SJVca4mf2oAQ.jpg,"[27, 28]",36647,en,Blade,"The Daywalker known as ""Blade"" - a half-vampire, half-mortal man - becomes the protector of humanity against an underground army of vampires.",53.104,/e6ErRnIgKmoBtcKpht3amsMfo52.jpg,1998-08-21,Blade,False,6.7,4721
False,/bxY7ve1LP8atCIuvr4jeeJMmU4w.jpg,"[35, 18]",37165,en,The Truman Show,"Truman Burbank is the star of The Truman Show, a 24-hour-a-day reality TV show that broadcasts every aspect of his life without his knowledge. His entire life has been an unending soap opera for consumption by the rest of the world. And everyone he knows, including his wife and his best friend is really an actor, paid to be part of his life.",52.727,/2rs16qtfuOuExq1vBtfmTUtRYFj.jpg,1998-06-04,The Truman Show,False,8.1,14504
False,/sODk4VuMTt8S56zYFOr1Kx8BFqu.jpg,"[28, 53, 878, 12]",95,en,Armageddon,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper, who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter, until the mission proves otherwise.",51.575,/eTM3qtGhDU8cvjpoa6KEt5E2auU.jpg,1998-07-01,Armageddon,False,6.8,6510
False,/uLj6KxVPiu8tEDFcgFWu0V5stJn.jpg,"[10751, 16, 35, 12]",14444,en,The Rugrats Movie,"Annoyed by the responsibility of being an older brother to Dil, Tommy sets out with Chuckie, Phil, and Lil to return his baby brother to the hospital. However, they inadvertently get lost in the woods during their trip.",45.841,/uZejGKCSd6nwfMx8U0Td37U2fTc.jpg,1998-11-20,The Rugrats Movie,False,6.2,461
False,/cVa8EkjvT7IP0NMrGOKXs1UVUKs.jpg,"[12, 16, 18, 10751]",9837,en,The Prince of Egypt,"This is the extraordinary tale of two brothers named Moses and Ramses, one born of royal blood, and one an orphan with a secret past. Growing up the best of friends, they share a strong bond of free-spirited youth and good-natured rivalry. But the truth will ultimately set them at odds, as one becomes the ruler of the most powerful empire on earth, and the other the chosen leader of his people! Their final confrontation will forever change their lives and the world.",45.574,/2xUjYwL6Ol7TLJPPKs7sYW5PWLX.jpg,1998-12-16,The Prince of Egypt,False,7.2,3130
False,/myeExgn3qEeP0iBeUUXZi4Z3U7j.jpg,"[10751, 12, 16, 10749]",13761,en,Pocahontas II: Journey to a New World,"When news of John Smith's death reaches America, Pocahontas is devastated. She sets off to London with John Rolfe, to meet with the King of England on a diplomatic mission: to create peace and respect between the two great lands. However, Governor Ratcliffe is still around; he wants to return to Jamestown and take over. He will stop at nothing to discredit the young princess.",43.187,/gAnmNjw1TCTzS702mj1OwwmXBpM.jpg,1998-08-04,Pocahontas II: Journey to a New World,False,5.5,1139
False,/o67MmFburfckl6iPa4DVkranLi3.jpg,"[14, 18, 10749]",297,en,Meet Joe Black,"When the grim reaper comes to collect the soul of megamogul Bill Parrish, he arrives with a proposition: Host him for a ""vacation"" among the living in trade for a few more days of existence. Parrish agrees, and using the pseudonym Joe Black, Death begins taking part in Parrish's daily agenda and falls in love with the man's daughter. Yet when Black's holiday is over, so is Parrish's life.",42.642,/fDPAjvfPMomkKF7cMRmL5Anak61.jpg,1998-11-12,Meet Joe Black,False,7.2,3842
False,/9LSsSPbP715XT9B7acIZzantPyX.jpg,[18],73,en,American History X,"Derek Vineyard is paroled after serving 3 years in prison for killing two African-American men. Through his brother, Danny Vineyard's narration, we learn that before going to prison, Derek was a skinhead and the leader of a violent white supremacist gang that committed acts of racial crime throughout L.A. and his actions greatly influenced Danny. Reformed and fresh out of prison, Derek severs contact with the gang and becomes determined to keep Danny from going down the same violent path as he did.",37.152,/c2gsmSQ2Cqv8zosqKOCwRS0GFBS.jpg,1998-07-01,American History X,False,8.4,9467
False,/z6fmvhQXS5hbXSizx4DGajjBmGD.jpg,"[878, 28, 53]",929,en,Godzilla,"French nuclear tests irradiate an iguana into a giant monster that viciously attacks freighter ships in the Pacific Ocean. A team of experts, including Niko Tatopoulos, conclude that the oversized reptile is the culprit. Before long, the giant lizard is loose in Manhattan as the US military races to destroy the monster before it reproduces and it's spawn takes over the world.",31.132,/tqQ9Nt5C1Z5PRDPxYXQ4qwy5v5V.jpg,1998-05-20,Godzilla,False,5.6,3108
False,/aQe3xmqiO4seehWyhkKA0uVWCax.jpg,"[14, 16, 18, 10749, 10751]",18937,en,Quest for Camelot,"During the times of King Arthur, Kayley is a brave girl who dreams of following her late father as a Knight of the Round Table. The evil Ruber wants to invade Camelot and take the throne of King Arthur, and Kayley has to stop him.",29.872,/xBmKXg0phTpWaJVN0OP6yfGUJur.jpg,1998-05-15,Quest for Camelot,False,6.9,659
False,/fryen9fnjlm0YibKTDNGzWNBOSo.jpg,"[53, 878]",9320,en,The Avengers,"British Ministry agent John Steed, under direction from ""Mother"", investigates a diabolical plot by arch-villain Sir August de Wynter to rule the world with his weather control machine. Steed investigates the beautiful Doctor Mrs. Emma Peel, the only suspect, but simultaneously falls for her and joins forces with her to combat Sir August.",29.122,/1p5thyQ4pCy876HpdvFARqJ62N9.jpg,1998-08-13,The Avengers,False,4.4,551
False,/7tqV9ihSDfsa9C7D7PRRnZ1ZrVA.jpg,"[28, 12]",9342,en,The Mask of Zorro,"It has been twenty years since Don Diego de la Vega fought Spanish oppression in Alta California as the legendary romantic hero, Zorro. Having escaped from prison he transforms troubled bandit Alejandro into his successor, in order to foil the plans of the tyrannical Don Rafael Montero who robbed him of his freedom, his wife and his precious daughter.",28.987,/bdMufwGDDzqu4kTSQwrKc5WR4bu.jpg,1998-07-16,The Mask of Zorro,False,6.5,3289
False,/oKysXkfuueycyngpChiTRqauGrz.jpg,"[12, 16, 35, 10751]",8916,en,Antz,"A neurotic worker ant in love with a rebellious princess rises to unlikely stardom when he switches places with a soldier. Signing up to march in a parade, he ends up under the command of a bloodthirsty general. But he's actually been enlisted to fight against a termite army.",28.844,/lWPjxbUMpAHFkJpZHHNWhQaRsax.jpg,1998-10-02,Antz,False,6.1,3753
False,/9Tgp8L0RA4y18KVr1rwew5ovC2a.jpg,"[16, 10751, 12, 14, 28]",10228,ja,劇場版ポケットモンスター ミュウツーの逆襲,"The adventure explodes into action with the debut of Mewtwo, a bio-engineered Pokémon created from the DNA of Mew, the rarest of all Pokémon. Determined to prove its superiority, Mewtwo lures Satoshi, Pikachu and others into a Pokémon match like none before. Mewtwo vs. Mew. Super-clones vs. Pokémon. It's the ultimate showdown ... with the very future of the world at stake!",28.781,/3m1kyUksL3vf4anbYMbLUWXTb3W.jpg,1998-07-18,Pokémon: The First Movie - Mewtwo Strikes Back,False,6.9,1141
False,/bmAzESah8IUNRQX5MqeyUrhE5Pr.jpg,"[9648, 878]",2666,en,Dark City,"A man struggles with memories of his past, including a wife he cannot remember, in a nightmarish world with no sun and run by beings with telekinetic powers who seek the souls of humans.",28.318,/AdBe2ow8hdlT2aLBYuUjs0Xkqkw.jpg,1998-02-27,Dark City,False,7.3,2147
False,/w53FK3MoMLavk1sxErUiGMnLpf2.jpg,"[28, 18, 878]",8656,en,Deep Impact,"A seven-mile-wide space rock is hurtling toward Earth, threatening to obliterate the planet. Now, it's up to the president of the United States to save the world. He appoints a tough-as-nails veteran astronaut to lead a joint American-Russian crew into space to destroy the comet before impact. Meanwhile, an enterprising reporter uses her smarts to uncover the scoop of the century.",26.919,/a3vQS7JKqlOb3MdVJHuTCP9s7Mg.jpg,1998-05-08,Deep Impact,False,6.2,2355
False,/vYjsyyzbU2AAB8LDFrXlla93bv6.jpg,"[27, 53]",11675,en,Halloween H20: 20 Years Later,"Two decades after surviving a massacre on October 31, 1978, former baby sitter Laurie Strode finds herself hunted by persistent knife-wielder Michael Myers. Laurie now lives in Northern California under an assumed name, where she works as the headmistress of a private school. But it's not far enough to escape Myers, who soon discovers her whereabouts. As Halloween descends upon Laurie's peaceful community, a feeling of dread weighs upon her -- with good reason.",26.698,/lAagn5sjUtsekgr30YDVasicOm7.jpg,1998-08-05,Halloween H20: 20 Years Later,False,6,1230
False,/3JvvWJpwpbsgCORfkpyGufCrQG3.jpg,"[878, 28, 27]",10216,en,Species II,"Having just returned from a mission to Mars, Commander Ross isn't exactly himself. He's slowly becoming a terrifying alien entity with one goal -- to procreate with human women! When countless women suffer gruesome deaths after bearing half-alien offspring, scientist Laura Baker and hired assassin Press Lennox use Eve, a more tempered alien clone, to find Ross and his brood. Before long Eve escapes to mate with Ross.",26.225,/bTZOYPnbnTaeiiybtByzWkeb1Gl.jpg,1998-04-10,Species II,False,5.1,506
False,/nevS6wjzCxZESvmjJZqdyZ3RNQ6.jpg,"[35, 80]",115,en,The Big Lebowski,"Jeffrey 'The Dude' Lebowski, a Los Angeles slacker who only wants to bowl and drink White Russians, is mistaken for another Jeffrey Lebowski, a wheelchair-bound millionaire, and finds himself dragged into a strange series of events involving nihilists, adult film producers, ferrets, errant toes, and large sums of money.",25.941,/5DpmtMBXXNDujIuSlKW3WLKuqEd.jpg,1998-03-06,The Big Lebowski,False,7.8,9199
False,/sn5FydS63DL5KWUBQW3bHhi0Myx.jpg,"[27, 9648, 53]",3600,en,I Still Know What You Did Last Summer,"Ever since killing the Fisherman one year ago, Julie James is still haunted by images of him after her. When her best friend Karla wins free tickets to the Bahamas, Julie finds this a perfect opportunity to finally relax. But someone is waiting for her. Someone who she thought was dead. Someone who is out again for revenge.",25.328,/motBJIO921LFZkoGKCSbmSCVHBc.jpg,1998-11-13,I Still Know What You Did Last Summer,False,5.3,1167
False,/lPLTLCBn39Wiy1RPQLB9xOKyF2v.jpg,"[28, 18, 53]",9798,en,Enemy of the State,"A hotshot Washington criminal lawyer becomes the target of a rogue security executive videotaped in the act of murdering a congressman when the incriminating tape is surreptitiously slipped into his shopping bag by the videographer, who is fleeing the executive's assassins.",24.467,/x9pXrMKLsBGGOFyyZ0Gwt9YpVub.jpg,1998-11-20,Enemy of the State,False,7,3053
False,/nCvM85EzfqC9LWOBr04vJsIv4bO.jpg,"[35, 10751, 14]",3050,en,Doctor Dolittle,"A successful physician and devoted family man, John Dolittle seems to have the world by the tail, until a long suppressed talent he possessed as a child, the ability to communicate with animals is suddenly reawakened with a vengeance! Now every creature within squawking distance wants the good doctor's advice, unleashing an outrageous chain of events that turns his world upside down!",24.42,/tLrchGMIkdo1KamQJA6fwvDQEy0.jpg,1998-06-26,Doctor Dolittle,False,5.7,2521
False,/5hSynrUX9a0zt5iKbzEQS7rUFZj.jpg,"[18, 36, 10752]",8741,en,The Thin Red Line,"The story of a group of men, an Army Rifle company called C-for-Charlie, who change, suffer, and ultimately make essential discoveries about themselves during the fierce World War II battle of Guadalcanal. It follows their journey, from the surprise of an unopposed landing, through the bloody and exhausting battles that follow, to the ultimate departure of those who survived.",24.13,/tMmX3tOOZDNlHY2AvUnQPyVsxXn.jpg,1998-03-05,The Thin Red Line,False,7.5,2341
False,/dlyeSZD92Arha6XVBteyNNaPi19.jpg,"[12, 28, 35, 53]",8697,cn,我是誰,"A group of covert CIA operatives trailing a potential new energy source are double-crossed by corrupt agent Morgan, who causes a helicopter crash in remote South Africa. The sole survivor, suffering severe amnesia, is nursed to recovery by a kindly native tribe who call him ""Whoami"" after the question he keeps asking. With the help of a mysterious reporter Christine, Whoami pieces together his past and tracks the turncoat agent and his criminal cohorts.",24.079,/9YDKLbBmWGpxG5bO3TBawtNNOAr.jpg,1998-01-17,Who Am I?,False,7.1,642
False,/iiZP2Jfj0FAD2ErNaEAEsFBcz7j.jpg,[16],105444,ja,ドラえもん のび太の南海大冒険,"The search for documentation about the sea for a school work will make the magic door of Doraemon open and take Nobita to Shizuka, Gian and Sueno in the deep ocean. This time our friends embark on a huge and unique boat in order to learn about the mysteries of the sea and look for treasures. What nobody imagines is that a distortion in the line of space-time will lead them to the seventeenth century amid a great storm that will make them wreck and where Doraemon loses its magic pocket. No time to lose, our friends must find a way out. Will they succeed?",23.896,/7wAQPPC4XLMvAvwCvR0k6V711my.jpg,1998-03-07,Doraemon: Nobita's Great Adventure in the South Seas,False,6.7,18
False,/woFsToiI9otSnanKfChq5VKsgFp.jpg,"[16, 35, 10751, 9648, 12, 27]",13151,en,Scooby-Doo on Zombie Island,"The Mystery Gang reunite and visit Moonscar Island, a remote island with a dark secret. Daphne wants more than just a villain in a costume, and they get more than they ever expected.",23.957,/7EdvFUGvT5Pn8rUFRKCrdUzNthf.jpg,1998-09-22,Scooby-Doo on Zombie Island,False,7.6,542
